# ground truth trajectory
# file: 'V2_03_difficult.bag'
# timestamp tx ty tz qx qy qz qw
1413394882.790761 -1.0531970 0.4280610 1.3328370 0.0265580 -0.7953880 0.0339500 0.6045660 
1413394882.795760 -1.0532891 0.4280100 1.3328360 0.0266400 -0.7953820 0.0340300 0.6045660 
1413394882.800761 -1.0533791 0.4279700 1.3328340 0.0266770 -0.7953770 0.0340720 0.6045690 
1413394882.805760 -1.0534689 0.4279440 1.3328310 0.0266470 -0.7953790 0.0340580 0.6045670 
1413394882.810760 -1.0535570 0.4279290 1.3328290 0.0265780 -0.7953840 0.0339920 0.6045680 
1413394882.815761 -1.0536410 0.4279190 1.3328320 0.0264920 -0.7953810 0.0339090 0.6045810 
1413394882.820760 -1.0537200 0.4279050 1.3328381 0.0264230 -0.7953710 0.0338380 0.6046010 
1413394882.825761 -1.0537961 0.4278800 1.3328440 0.0263960 -0.7953600 0.0338190 0.6046170 
1413394882.830760 -1.0538710 0.4278410 1.3328450 0.0264170 -0.7953600 0.0338720 0.6046140 
1413394882.835761 -1.0539460 0.4277910 1.3328440 0.0264770 -0.7953590 0.0339760 0.6046060 
1413394882.840760 -1.0540220 0.4277390 1.3328460 0.0264910 -0.7953910 0.0340600 0.6045580 
1413394882.845761 -1.0540990 0.4277050 1.3328440 0.0265260 -0.7954020 0.0341250 0.6045390 
1413394882.850760 -1.0541760 0.4276860 1.3328420 0.0265170 -0.7954150 0.0341290 0.6045220 
1413394882.855761 -1.0542490 0.4276820 1.3328410 0.0264690 -0.7954240 0.0340830 0.6045160 
1413394882.860761 -1.0543180 0.4276840 1.3328410 0.0264020 -0.7954240 0.0340130 0.6045220 
1413394882.865761 -1.0543830 0.4276840 1.3328429 0.0263510 -0.7954140 0.0339430 0.6045420 
1413394882.870760 -1.0544460 0.4276740 1.3328429 0.0263340 -0.7954050 0.0339190 0.6045550 
1413394882.875761 -1.0545059 0.4276520 1.3328400 0.0263570 -0.7954090 0.0339460 0.6045480 
1413394882.880760 -1.0545640 0.4276240 1.3328350 0.0264070 -0.7954200 0.0340080 0.6045270 
1413394882.885761 -1.0546190 0.4275970 1.3328320 0.0264550 -0.7954290 0.0340720 0.6045100 
1413394882.890760 -1.0546650 0.4275150 1.3328240 0.0264570 -0.7954090 0.0340350 0.6045380 
1413394882.895761 -1.0547180 0.4275060 1.3328260 0.0264650 -0.7954070 0.0340300 0.6045400 
1413394882.900760 -1.0547670 0.4275080 1.3328290 0.0264400 -0.7954010 0.0339880 0.6045520 
1413394882.905761 -1.0548110 0.4275140 1.3328340 0.0263880 -0.7953930 0.0339290 0.6045670 
1413394882.910760 -1.0548520 0.4275180 1.3328381 0.0263340 -0.7953840 0.0338790 0.6045850 
1413394882.915761 -1.0548910 0.4275110 1.3328370 0.0263110 -0.7953920 0.0338690 0.6045770 
1413394882.920760 -1.0549279 0.4274950 1.3328320 0.0263250 -0.7954170 0.0339000 0.6045410 
1413394882.925761 -1.0549639 0.4274730 1.3328280 0.0263600 -0.7954390 0.0339510 0.6045080 
1413394882.930760 -1.0549949 0.4274520 1.3328280 0.0263940 -0.7954440 0.0339930 0.6044970 
1413394882.935760 -1.0550240 0.4274370 1.3328331 0.0264110 -0.7954390 0.0340080 0.6045030 
1413394882.940761 -1.0550700 0.4273440 1.3328370 0.0263910 -0.7954210 0.0339660 0.6045290 
1413394882.945760 -1.0550981 0.4273370 1.3328420 0.0263720 -0.7954140 0.0339300 0.6045420 
1413394882.950761 -1.0551230 0.4273330 1.3328440 0.0263370 -0.7954150 0.0339020 0.6045430 
1413394882.955760 -1.0551480 0.4273270 1.3328429 0.0263060 -0.7954090 0.0338910 0.6045530 
1413394882.960761 -1.0551710 0.4273150 1.3328390 0.0262880 -0.7954100 0.0339040 0.6045520 
1413394882.965760 -1.0551929 0.4272990 1.3328350 0.0262880 -0.7954180 0.0339380 0.6045400 
1413394882.970761 -1.0552120 0.4272840 1.3328310 0.0263000 -0.7954160 0.0339690 0.6045390 
1413394882.975760 -1.0552280 0.4272730 1.3328300 0.0263130 -0.7954090 0.0339820 0.6045470 
1413394882.980761 -1.0552430 0.4272670 1.3328310 0.0263220 -0.7954090 0.0339810 0.6045470 
1413394882.985760 -1.0552551 0.4272660 1.3328310 0.0263210 -0.7954100 0.0339710 0.6045460 
1413394882.990761 -1.0553380 0.4272180 1.3328120 0.0263060 -0.7954320 0.0339830 0.6045180 
1413394882.995760 -1.0553590 0.4272150 1.3328069 0.0262810 -0.7954440 0.0339750 0.6045030 
1413394883.000761 -1.0553770 0.4272090 1.3328021 0.0262710 -0.7954540 0.0339720 0.6044910 
1413394883.005760 -1.0553941 0.4272000 1.3327950 0.0262830 -0.7954700 0.0339720 0.6044690 
1413394883.010761 -1.0554090 0.4271900 1.3327910 0.0263010 -0.7954840 0.0339740 0.6044490 
1413394883.015760 -1.0554200 0.4271820 1.3327900 0.0263200 -0.7954880 0.0339690 0.6044440 
