# ground truth trajectory
# file: 'V1_01_easy.bag'
# timestamp tx ty tz qx qy qz qw
1403715274.302143 0.8786120 2.1424699 0.9472620 -0.8284590 -0.0589560 -0.5536410 0.0605140 
1403715274.307143 0.8786580 2.1423981 0.9472520 -0.8284330 -0.0590510 -0.5536640 0.0605710 
1403715274.312143 0.8787030 2.1423171 0.9472420 -0.8284050 -0.0591000 -0.5536970 0.0606000 
1403715274.317143 0.8787460 2.1422250 0.9472300 -0.8283950 -0.0590950 -0.5537150 0.0605770 
1403715274.322143 0.8787870 2.1421249 0.9472130 -0.8284100 -0.0590570 -0.5537040 0.0605110 
1403715274.327143 0.8788260 2.1420209 0.9471950 -0.8284300 -0.0589940 -0.5536900 0.0604300 
1403715274.332143 0.8788620 2.1419189 0.9471810 -0.8284340 -0.0589380 -0.5536970 0.0603510 
1403715274.337143 0.8788960 2.1418250 0.9471710 -0.8284210 -0.0589100 -0.5537270 0.0602920 
1403715274.342143 0.8789270 2.1417429 0.9471650 -0.8283960 -0.0589100 -0.5537660 0.0602730 
1403715274.347143 0.8789580 2.1416740 0.9471590 -0.8283680 -0.0589300 -0.5538020 0.0603110 
1403715274.352143 0.8789890 2.1416121 0.9471480 -0.8283530 -0.0589630 -0.5538130 0.0603860 
1403715274.357143 0.8790170 2.1415510 0.9471350 -0.8283530 -0.0589970 -0.5538010 0.0604560 
1403715274.362143 0.8790450 2.1414831 0.9471230 -0.8283620 -0.0590110 -0.5537830 0.0604890 
1403715274.367143 0.8790720 2.1414051 0.9471140 -0.8283710 -0.0589940 -0.5537750 0.0604570 
1403715274.372143 0.8790980 2.1413169 0.9471100 -0.8283670 -0.0589340 -0.5537960 0.0603820 
1403715274.377143 0.8791240 2.1412311 0.9471080 -0.8283600 -0.0588720 -0.5538220 0.0602980 
1403715274.382143 0.8791490 2.1411600 0.9471020 -0.8283610 -0.0588470 -0.5538260 0.0602730 
1403715274.387143 0.8791740 2.1411150 0.9470910 -0.8283700 -0.0589000 -0.5537990 0.0603340 
1403715274.392143 0.8792000 2.1410911 0.9470770 -0.8283910 -0.0590290 -0.5537400 0.0604600 
1403715274.397143 0.8792250 2.1410699 0.9470650 -0.8284080 -0.0591700 -0.5536860 0.0605940 
1403715274.402143 0.8792560 2.1410179 0.9470550 -0.8284150 -0.0592470 -0.5536600 0.0606570 
1403715274.407143 0.8792830 2.1409440 0.9470520 -0.8284210 -0.0592020 -0.5536610 0.0606040 
1403715274.412143 0.8793110 2.1408460 0.9470510 -0.8284290 -0.0590370 -0.5536850 0.0604410 
1403715274.417143 0.8793380 2.1407480 0.9470490 -0.8284420 -0.0588300 -0.5537090 0.0602550 
1403715274.422143 0.8793640 2.1406751 0.9470410 -0.8284610 -0.0586890 -0.5537040 0.0601670 
1403715274.427143 0.8793860 2.1406400 0.9470300 -0.8284800 -0.0586820 -0.5536700 0.0602170 
1403715274.432143 0.8794050 2.1406381 0.9470210 -0.8284870 -0.0587970 -0.5536330 0.0603650 
1403715274.437143 0.8794200 2.1406479 0.9470190 -0.8284680 -0.0589700 -0.5536230 0.0605330 
1403715274.442143 0.8794330 2.1406491 0.9470230 -0.8284300 -0.0591120 -0.5536510 0.0606610 
1403715274.447143 0.8794460 2.1406281 0.9470280 -0.8283990 -0.0591680 -0.5536850 0.0607130 
1403715274.452143 0.8794720 2.1405680 0.9470220 -0.8283880 -0.0591160 -0.5537110 0.0606870 
1403715274.457143 0.8794900 2.1405001 0.9470190 -0.8283910 -0.0589970 -0.5537310 0.0605830 
1403715274.462143 0.8795100 2.1404259 0.9470150 -0.8284040 -0.0588480 -0.5537400 0.0604560 
1403715274.467143 0.8795300 2.1403601 0.9470110 -0.8284220 -0.0587380 -0.5537400 0.0603240 
1403715274.472143 0.8795470 2.1403100 0.9470080 -0.8284290 -0.0587060 -0.5537440 0.0602220 
1403715274.477143 0.8795610 2.1402800 0.9470120 -0.8284110 -0.0587360 -0.5537700 0.0602060 
1403715274.482143 0.8795740 2.1402709 0.9470190 -0.8283710 -0.0588170 -0.5538150 0.0602610 
1403715274.487143 0.8795860 2.1402750 0.9470240 -0.8283360 -0.0589200 -0.5538440 0.0603780 
1403715274.492143 0.8795970 2.1402841 0.9470250 -0.8283140 -0.0590320 -0.5538510 0.0605090 
1403715274.497143 0.8796070 2.1402869 0.9470230 -0.8283060 -0.0591370 -0.5538420 0.0605950 
1403715274.502143 0.8796370 2.1402481 0.9470130 -0.8283210 -0.0592100 -0.5538090 0.0606120 
1403715274.507143 0.8796510 2.1402149 0.9470090 -0.8283390 -0.0592390 -0.5537880 0.0605290 
1403715274.512143 0.8796640 2.1401711 0.9470070 -0.8283540 -0.0592000 -0.5537830 0.0604070 
1403715274.517143 0.8796740 2.1401269 0.9470080 -0.8283640 -0.0591080 -0.5537900 0.0602980 
1403715274.522143 0.8796810 2.1400890 0.9470080 -0.8283670 -0.0589900 -0.5538060 0.0602290 
1403715274.527143 0.8796870 2.1400621 0.9470070 -0.8283700 -0.0588900 -0.5538130 0.0602200 
1403715274.532143 0.8796910 2.1400521 0.9470050 -0.8283780 -0.0588540 -0.5538010 0.0602600 
1403715274.537143 0.8796940 2.1400580 0.9470030 -0.8283890 -0.0588860 -0.5537730 0.0603240 
1403715274.542143 0.8796950 2.1400771 0.9470000 -0.8283980 -0.0589600 -0.5537430 0.0604070 
1403715274.547143 0.8796940 2.1401010 0.9469990 -0.8284010 -0.0590480 -0.5537200 0.0605000 
1403715274.552143 0.8797190 2.1400790 0.9469930 -0.8283930 -0.0591070 -0.5537130 0.0606020 
1403715274.557143 0.8797230 2.1400790 0.9469970 -0.8283840 -0.0591260 -0.5537200 0.0606510 
1403715274.562143 0.8797270 2.1400659 0.9469990 -0.8283860 -0.0591080 -0.5537210 0.0606340 
1403715274.567143 0.8797310 2.1400480 0.9470000 -0.8283910 -0.0590800 -0.5537230 0.0605650 
1403715274.572143 0.8797340 2.1400280 0.9470020 -0.8283970 -0.0590670 -0.5537270 0.0604680 
1403715274.577143 0.8797360 2.1400070 0.9470060 -0.8284040 -0.0590540 -0.5537290 0.0603610 
1403715274.582143 0.8797370 2.1399839 0.9470120 -0.8283980 -0.0590090 -0.5537520 0.0602740 
1403715274.587143 0.8797350 2.1399620 0.9470180 -0.8283940 -0.0589450 -0.5537720 0.0602060 
1403715274.592143 0.8797320 2.1399491 0.9470220 -0.8283890 -0.0588900 -0.5537890 0.0601740 
1403715274.597143 0.8797280 2.1399541 0.9470260 -0.8283730 -0.0588740 -0.5538120 0.0602080 
1403715274.602143 0.8797550 2.1399219 0.9470140 -0.8283650 -0.0589330 -0.5538040 0.0603220 
1403715274.607143 0.8797540 2.1399601 0.9470130 -0.8283510 -0.0590640 -0.5537930 0.0605000 
1403715274.612143 0.8797520 2.1400011 0.9470110 -0.8283360 -0.0592210 -0.5537790 0.0606720 
1403715274.617143 0.8797520 2.1400270 0.9470090 -0.8283300 -0.0593370 -0.5537650 0.0607600 
1403715274.622143 0.8797520 2.1400261 0.9470090 -0.8283250 -0.0593560 -0.5537740 0.0607350 
1403715274.627143 0.8797530 2.1400030 0.9470090 -0.8283380 -0.0592910 -0.5537760 0.0606030 
1403715274.632143 0.8797530 2.1399710 0.9470100 -0.8283550 -0.0591540 -0.5537820 0.0604530 
1403715274.637143 0.8797530 2.1399469 0.9470080 -0.8283680 -0.0590200 -0.5537910 0.0603190 
